"table_catalog","table_schema","table_name","column_name","ordinal_position","column_default","is_nullable","data_type","character_maximum_length","character_octet_length","numeric_precision","numeric_precision_radix","numeric_scale","datetime_precision","interval_type","interval_precision","character_set_catalog","character_set_schema","character_set_name","collation_catalog","collation_schema","collation_name","domain_catalog","domain_schema","domain_name","udt_catalog","udt_schema","udt_name","scope_catalog","scope_schema","scope_name","maximum_cardinality","dtd_identifier","is_self_referencing","is_identity","identity_generation","identity_start","identity_increment","identity_maximum","identity_minimum","identity_cycle","is_generated","generation_expression","is_updatable"
"vitalsigns","public","agric_field_permcrop","ag6a_09","22","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","22","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_livestockbyprod","uuid","1","","NO","character varying","255","1020","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","varchar","","","","","1","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_livestockbyprod","parent_uuid","2","","NO","character varying","255","1020","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","varchar","","","","","2","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_livestockbyprod","survey_uuid","3","","NO","character varying","255","1020","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","varchar","","","","","3","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_livestockbyprod","ag10b_01","5","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","5","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_livestockbyprod","ag10b_1a","6","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","6","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_livestockbyprod","ag10b_1a_unit","7","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","7","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_livestockbyprod","ag10b_1b","8","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","8","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_livestockbyprod","ag10b_05_1","9","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","9","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_livestockbyprod","ag10b_05_2","10","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","10","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_livestockbyprod","ag10b_06","11","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","11","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","uuid","1","","NO","character varying","255","1020","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","varchar","","","","","1","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","parent_uuid","2","","NO","character varying","255","1020","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","varchar","","","","","2","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","survey_uuid","3","","NO","character varying","255","1020","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","varchar","","","","","3","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","field_no","4","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","4","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag2a_04","12","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","12","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag2a_07","13","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","13","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag2a_08","14","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","14","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag2a_08_other","15","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","15","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag2a_02_1","18","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","18","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag2a_02_2","19","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","19","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag2a_02_2_unit","20","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","20","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag2a_09","21","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","21","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag2a_08a","22","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","22","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag2a_8b","23","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","23","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag2a_8c","24","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","24","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag2a_10_1","28","","YES","numeric","","","","10","","","","","","","","","","","","","","vitalsigns","pg_catalog","numeric","","","","","28","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag2a_10_2","29","","YES","numeric","","","","10","","","","","","","","","","","","","","vitalsigns","pg_catalog","numeric","","","","","29","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag2a_10_3","30","","YES","numeric","","","","10","","","","","","","","","","","","","","vitalsigns","pg_catalog","numeric","","","","","30","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag10_1","31","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","31","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag10_2","32","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","32","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag10_2_1","33","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","33","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag10_2_2","34","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","34","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag10_2_3","35","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","35","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag10_2_4","36","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","36","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag10_2_5","37","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","37","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag10_2_6","38","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","38","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag10_2_7","39","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","39","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag10_2_8","40","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","40","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag10_2_9","41","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","41","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag10_2_50","42","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","42","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag10_2_51","43","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","43","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag10_2_other","44","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","44","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag10_3","45","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","45","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field","ag10_3_other","46","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","46","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","eplot_subplot_tree_stem","uuid","1","","NO","character varying","255","1020","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","varchar","","","","","1","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","eplot_subplot_tree_stem","parent_uuid","2","","NO","character varying","255","1020","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","varchar","","","","","2","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","eplot_subplot_tree_stem","survey_uuid","3","","NO","character varying","255","1020","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","varchar","","","","","3","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","eplot_subplot_tree_stem","multistem_stemid","4","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","4","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","eplot_subplot_tree_stem","multistem_height","5","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","5","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","eplot_subplot_tree_stem","multistem_canopy_width","6","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","6","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","eplot_subplot_tree_stem","multistem_circumference","7","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","7","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","eplot_subplot_tree","uuid","1","","NO","character varying","255","1020","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","varchar","","","","","1","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","eplot_subplot_tree","parent_uuid","2","","NO","character varying","255","1020","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","varchar","","","","","2","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","eplot_subplot_tree","survey_uuid","3","","NO","character varying","255","1020","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","varchar","","","","","3","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","eplot_subplot_tree","basal_circ_height","4","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","4","NO","NO","","","","","","","NEVER","","YES"
